icao,departure_from,departure_time,arrival_time,terminal,gate,baggage_belt,flight_number,airline,aircraft
EBBR,Riga,2024-11-03 15:00Z,2024-11-03 17:30Z,,,,SN 4012,Brussels,Airbus A220-300
EBBR,Riga,2024-11-03 15:00Z,2024-11-03 17:30Z,,,,BT 603,airBaltic,Airbus A220-300
EBBR,Riga,2024-11-03 15:00Z,2024-11-03 17:30Z,,,,IB 7852,Iberia,Airbus A220-300
EBBR,Bucharest,2024-11-03 14:30Z,2024-11-03 17:20Z,,,,RO 373,TAROM,Boeing 737-700
EBBR,Madrid,2024-11-03 15:35Z,2024-11-03 18:00Z,,,,VY 5097,Vueling,Airbus A320
EBBR,Madrid,2024-11-03 15:35Z,2024-11-03 18:00Z,,,,AA 8624,American,Airbus A320
EBBR,Madrid,2024-11-03 15:35Z,2024-11-03 18:00Z,,,,IB 601,Iberia,Airbus A320
EBBR,Madrid,2024-11-03 15:35Z,2024-11-03 18:00Z,,,,BT 5163,airBaltic,Airbus A320
EBBR,Madrid,2024-11-03 15:35Z,2024-11-03 18:00Z,,,,LA 7079,LATAM,Airbus A320
EBBR,Warsaw,2024-11-03 15:35Z,2024-11-03 17:50Z,,,,LO 233,LOT - Polish,Boeing 737
EBBR,Birmingham,2024-11-03 16:45Z,2024-11-03 17:55Z,,,,SN 2048,Brussels,Airbus A319
EBBR,Geneva,2024-11-03 16:40Z,2024-11-03 18:00Z,,,,SN 5106,Brussels,Airbus A220-300
EBBR,Geneva,2024-11-03 16:40Z,2024-11-03 18:00Z,,,,LX 796,SWISS,Airbus A220-300
EBBR,Vienna,2024-11-03 16:20Z,2024-11-03 18:05Z,,,,OS 355,Austrian,Airbus A320
EBBR,Vienna,2024-11-03 16:20Z,2024-11-03 18:05Z,,,,SN 6006,Brussels,Airbus A320
EBBR,Helsinki,2024-11-03 14:40Z,2024-11-03 17:25Z,,,,JL 6833,JL,Airbus A321
EBBR,Helsinki,2024-11-03 14:40Z,2024-11-03 17:25Z,,,,AY 1545,Finnair,Airbus A320
EBBR,Helsinki,2024-11-03 14:40Z,2024-11-03 17:25Z,,,,IB 6441,Iberia,Airbus A321
EBBR,Munich,2024-11-03 17:00Z,2024-11-03 18:25Z,,,,LH 2292,Lufthansa,Airbus A320
EBBR,Munich,2024-11-03 17:00Z,2024-11-03 18:25Z,,,,SN 7060,Brussels,Airbus A321
EBBR,Marsa Alam,2024-11-03 13:05Z,2024-11-03 18:45Z,,,,TB 3031,TUI  Belgium,Boeing 737-800
EBBR,Luqa,2024-11-03 15:30Z,2024-11-03 18:35Z,,,,KM 420,KM Malta,Airbus A320
EBBR,Milan,2024-11-03 17:10Z,2024-11-03 18:45Z,,,,AZ 154,ITA,Airbus A220-300
EBBR,Zurich,2024-11-03 16:55Z,2024-11-03 18:10Z,,,,LX 788,SWISS,Airbus A320 NEO
EBBR,Zurich,2024-11-03 16:55Z,2024-11-03 18:10Z,,,,SN 5114,Brussels,Airbus A320
EBBR,Stockholm,2024-11-03 16:25Z,2024-11-03 18:35Z,,,,SK 1589,SAS,Airbus A320 NEO
EBBR,Rome,2024-11-03 16:35Z,2024-11-03 18:50Z,,,,SN 3182,Brussels,Airbus A320
EBBR,Stockholm,2024-11-03 16:20Z,2024-11-03 18:35Z,,,,SN 2294,Brussels,Airbus A320
EBBR,Copenhagen,2024-11-03 17:15Z,2024-11-03 18:50Z,,,,SK 597,SAS,Airbus A320
EBBR,Marrakech,2024-11-03 15:15Z,2024-11-03 18:40Z,,,,AT 636,Royal Air Maroc,Embraer 190
EBBR,Oslo,2024-11-03 17:00Z,2024-11-03 19:05Z,,,,SN 2284,Brussels,Airbus A319
EBBR,Vienna,2024-11-03 17:15Z,2024-11-03 19:00Z,,,,OS 8173,Austrian,Airbus A320
EBBR,Vienna,2024-11-03 17:15Z,2024-11-03 19:00Z,,,,SN 2906,Brussels,Airbus A320
EBBR,Zagreb,2024-11-03 17:05Z,2024-11-03 18:55Z,,,,OU 4456,Croatia,Airbus A319
EBBR,Zagreb,2024-11-03 17:05Z,2024-11-03 18:55Z,,,,SN 5506,Brussels,Airbus A319
EBBR,Madrid,2024-11-03 16:10Z,2024-11-03 18:25Z,,,,FR 2948,Ryanair,Boeing 737
EBBR,Copenhagen,2024-11-03 17:20Z,2024-11-03 18:50Z,,,,SN 2260,Brussels,Airbus A320
EBBR,Manchester,2024-11-03 17:25Z,2024-11-03 18:50Z,,,,SN 2178,Brussels,Airbus A319
EBBR,Hurghada,2024-11-03 13:00Z,2024-11-03 18:30Z,,,,SN 3334,Brussels,Airbus A320
EBBR,Warsaw,2024-11-03 17:05Z,2024-11-03 19:10Z,,,,SN 2556,Brussels,Airbus A319
EBBR,Sofia,2024-11-03 16:05Z,2024-11-03 18:40Z,,,,FB 407,Bulgaria Air,Airbus A220-300
EBBR,Berlin,2024-11-03 17:35Z,2024-11-03 19:00Z,,,,SN 2588,Brussels,Airbus A319
EBBR,Berlin,2024-11-03 17:35Z,2024-11-03 19:00Z,,,,EY 7198,Etihad,Airbus A319
EBBR,London,2024-11-03 17:50Z,2024-11-03 18:55Z,,,,SN 2096,Brussels,Airbus A320 NEO
EBBR,London,2024-11-03 17:50Z,2024-11-03 18:55Z,,,,SQ 2826,Singapore,Airbus A320
EBBR,Toulouse-Blagnac,2024-11-03 17:10Z,2024-11-03 18:55Z,,,,SN 3670,Brussels,Airbus A319
EBBR,Tenerife Island,2024-11-03 14:20Z,2024-11-03 18:45Z,,,,SN 3782,Brussels,Airbus A320 NEO
EBBR,Seville,2024-11-03 16:20Z,2024-11-03 19:10Z,,,,IB 5871,Iberia,Airbus A320 (sharklets)
EBBR,Seville,2024-11-03 16:20Z,2024-11-03 19:10Z,,,,VY 8990,Vueling,Airbus A320
EBBR,Lyon,2024-11-03 17:40Z,2024-11-03 19:05Z,,,,SN 3592,Brussels,Airbus A319
EBBR,Madrid,2024-11-03 16:35Z,2024-11-03 18:55Z,,,,SN 3728,Brussels,Airbus A320 NEO
EBBR,Dublin,2024-11-03 17:30Z,2024-11-03 19:10Z,,,,EI 638,Aer Lingus,Airbus A320
EBBR,Hurghada,2024-11-03 13:55Z,2024-11-03 19:20Z,,,,TB 3014,TUI  Belgium,Boeing 787-8
EBBR,Hamburg,2024-11-03 18:05Z,2024-11-03 19:15Z,,,,SN 2628,Brussels,Airbus A320
EBBR,Milan,2024-11-03 17:40Z,2024-11-03 19:15Z,,,,SN 3150,Brussels,Airbus A319
EBBR,Prague,2024-11-03 17:45Z,2024-11-03 19:15Z,,,,SN 2812,Brussels,Airbus A320 NEO
EBBR,Goteborg,2024-11-03 17:25Z,2024-11-03 19:10Z,,,,SN 2318,Brussels,Airbus A319
EBBR,Alicante,2024-11-03 16:45Z,2024-11-03 19:25Z,,,,IB 5266,Iberia,Airbus A320 NEO
EBBR,Alicante,2024-11-03 16:45Z,2024-11-03 19:25Z,,,,VY 1332,Vueling,Airbus A320
EBBR,Budapest,2024-11-03 16:50Z,2024-11-03 19:00Z,,,,SN 2826,Brussels,Airbus A320
EBBR,Geneva,2024-11-03 18:10Z,2024-11-03 19:30Z,,,,LX 798,SWISS,Airbus A220-300
EBBR,Geneva,2024-11-03 18:10Z,2024-11-03 19:30Z,,,,SN 5102,Brussels,Airbus A220-300
EBBR,Dublin,2024-11-03 17:50Z,2024-11-03 19:30Z,,,,FR 1456,Ryanair,Boeing 737-800
EBBR,Geneva,2024-11-03 18:15Z,2024-11-03 19:35Z,,,,U2 1531,easyJet,Airbus A320
EBBR,Geneva,2024-11-03 18:15Z,2024-11-03 19:35Z,,,,DS 1531,Easyjet Switzerland,Airbus A320
EBBR,Faro,2024-11-03 17:00Z,2024-11-03 19:40Z,,,,TB 2669,TUI  Belgium,Boeing 737-700
EBBR,Espargos,,2024-11-03 20:30Z,,,,TB 2045,TUI  Belgium,Boeing 737
EBBR,London,2024-11-03 18:30Z,2024-11-03 19:45Z,,,,QR 5865,Qatar,Airbus A319
EBBR,London,2024-11-03 18:30Z,2024-11-03 19:45Z,,,,JL 7705,JL,Airbus A319
EBBR,London,2024-11-03 18:30Z,2024-11-03 19:45Z,,,,AA 6674,American,Airbus A319
EBBR,London,2024-11-03 18:30Z,2024-11-03 19:45Z,,,,BA 386,British,Airbus A319
EBBR,Valencia,2024-11-03 17:25Z,2024-11-03 19:50Z,,,,IB 5731,Iberia,Airbus A320 NEO
EBBR,Valencia,2024-11-03 17:25Z,2024-11-03 19:50Z,,,,VY 8920,Vueling,Airbus A320
EBBR,Hurghada,2024-11-03 14:40Z,2024-11-03 20:05Z,,,,TB 3016,TUI  Belgium,Boeing 737-800
EBBR,Barcelona,2024-11-03 18:15Z,2024-11-03 20:25Z,,,,IB 5034,Iberia,Airbus A320
EBBR,Barcelona,2024-11-03 18:15Z,2024-11-03 20:25Z,,,,VY 8984,Vueling,Airbus A321
EBBR,Bari,2024-11-03 17:55Z,2024-11-03 20:25Z,,,,HV 9276,Transavia,Boeing 737-800
EBBR,Faro,2024-11-03 18:00Z,2024-11-03 20:50Z,,,,HV 9008,Transavia,Boeing 737-800
EBBR,Istanbul,2024-11-03 17:20Z,2024-11-03 21:00Z,,,,TK 1941,Turkish,Airbus A321
EBBR,Alicante,2024-11-03 18:35Z,2024-11-03 21:05Z,,,,HV 9004,Transavia,Boeing 737-800
EBBR,Agadir,2024-11-03 17:25Z,2024-11-03 21:10Z,,,,TB 2502,TUI  Belgium,Boeing 737-800
EBBR,Amsterdam,2024-11-03 20:30Z,2024-11-03 21:15Z,,,,KL 1707,KLM,Embraer 190
EBBR,Amsterdam,2024-11-03 20:30Z,2024-11-03 21:15Z,,,,MU 1835,China Eastern,Embraer 190
EBBR,Amsterdam,2024-11-03 20:30Z,2024-11-03 21:15Z,,,,MF 9359,Xiamen,Embraer 190
EBBR,Amsterdam,2024-11-03 20:30Z,2024-11-03 21:15Z,,,,AM 6310,Aeromexico,Embraer 190
EBBR,Amsterdam,2024-11-03 20:30Z,2024-11-03 21:15Z,,,,KQ 1733,Kenya,Embraer 190
EBBR,Paphos,2024-11-03 16:55Z,2024-11-03 21:15Z,,,,TB 1862,TUI  Belgium,Boeing 737-800
EBBR,Geneva,2024-11-03 20:10Z,2024-11-03 21:25Z,,,,LX 4550,SWISS,Airbus A320
EBBR,Geneva,2024-11-03 20:10Z,2024-11-03 21:25Z,,,,SN 2724,Brussels,Airbus A320
EBBR,Warsaw,2024-11-03 19:15Z,2024-11-03 21:30Z,,,,TK 8151,Turkish,Embraer 175
EBBR,Warsaw,2024-11-03 19:15Z,2024-11-03 21:30Z,,,,LO 231,LOT - Polish,Embraer 175
EBBR,Lisbon,2024-11-03 18:40Z,2024-11-03 21:30Z,,,,SN 3820,Brussels,Airbus A320
EBBR,Lisbon,2024-11-03 18:40Z,2024-11-03 21:30Z,,,,TP 6766,TAP Air Portugal,Airbus A320
EBBR,Lisbon,2024-11-03 18:40Z,2024-11-03 21:30Z,,,,EY 7196,Etihad,Airbus A320
EBBR,Helsinki,2024-11-03 18:50Z,2024-11-03 21:30Z,,,,AY 1549,Finnair,Embraer 190
EBBR,Madrid,2024-11-03 19:20Z,2024-11-03 21:35Z,,,,LA 1544,LATAM,Airbus A320 NEO
EBBR,Madrid,2024-11-03 19:20Z,2024-11-03 21:35Z,,,,IB 603,Iberia,Airbus A320
EBBR,Madrid,2024-11-03 19:20Z,2024-11-03 21:35Z,,,,VY 5233,Vueling,Airbus A320 NEO
EBBR,Madrid,2024-11-03 19:20Z,2024-11-03 21:35Z,,,,JL 6945,JL,Airbus A320 NEO
EBBR,Madrid,2024-11-03 19:20Z,2024-11-03 21:35Z,,,,AA 8793,American,Airbus A320 NEO
EBBR,Frankfurt-am-Main,2024-11-03 20:35Z,2024-11-03 21:35Z,,,,LH 5590,Lufthansa,Airbus A320 NEO
EBBR,Frankfurt-am-Main,2024-11-03 20:35Z,2024-11-03 21:35Z,,,,SN 2618,Brussels,Airbus A320 NEO
EBBR,Munich,2024-11-03 20:15Z,2024-11-03 21:40Z,,,,LH 5630,Lufthansa,Airbus A319
EBBR,Munich,2024-11-03 20:15Z,2024-11-03 21:40Z,,,,SN 2648,Brussels,Airbus A319
EBBR,Marrakech,2024-11-03 17:15Z,2024-11-03 20:50Z,,,,TB 2582,TUI  Belgium,Boeing 737-800
EBBR,Almería,2024-11-03 19:00Z,2024-11-03 21:45Z,,,,E4 534,Enter Air,Boeing 737-800 (winglets)
EBBR,Enfidha,2024-11-03 19:20Z,2024-11-03 22:15Z,,,,TB 2752,TUI  Belgium,Boeing 737-800
EBBR,Vienna,2024-11-03 20:35Z,2024-11-03 22:20Z,,,,OS 8175,Austrian,Airbus A320
EBBR,Vienna,2024-11-03 20:35Z,2024-11-03 22:20Z,,,,SN 2908,Brussels,Airbus A319
EBBR,Rome,2024-11-03 20:15Z,2024-11-03 22:35Z,,,,SN 3184,Brussels,Airbus A320
EBBR,Barcelona,2024-11-03 20:15Z,2024-11-03 22:25Z,,,,SQ 2812,Singapore,Airbus A320
EBBR,Barcelona,2024-11-03 20:15Z,2024-11-03 22:25Z,,,,EY 7272,Etihad,Airbus A320
EBBR,Barcelona,2024-11-03 20:15Z,2024-11-03 22:25Z,,,,SN 3706,Brussels,Airbus A320
EBBR,Milan,2024-11-03 20:55Z,2024-11-03 22:25Z,,,,SN 3160,Brussels,Airbus A320
EBBR,Tenerife Island,2024-11-03 18:25Z,2024-11-03 22:45Z,,,,TB 1752,TUI  Belgium,Boeing 737-800
EBBR,Lisbon,2024-11-03 20:00Z,2024-11-03 22:50Z,,,,TP 646,TAP Air Portugal,Airbus A320 NEO
EBBR,Sharm el Sheikh,2024-11-03 17:45Z,2024-11-03 23:05Z,,,,TB 3102,TUI  Belgium,Boeing 787-8
EBBR,Hurghada,2024-11-03 18:40Z,2024-11-04 00:05Z,,,,TB 3012,TUI  Belgium,Boeing 737-800
EBBR,Antalya,,2024-11-04 00:45Z,,,,FH 8116,Freebird,
EBBR,Lanzarote Island,2024-11-03 21:00Z,2024-11-04 01:05Z,,,,TB 1702,TUI  Belgium,Boeing 737-800
EBBR,Hurghada,2024-11-03 20:15Z,2024-11-04 02:45Z,,,,XR 7654,Corendon  Europe,Boeing 737-800
ESSA,Billund,2024-11-03 14:45Z,2024-11-03 16:05Z,5,E1,7,SK 1498,SAS,Canadair CRJ 900NG
ESSA,Vilnius,2024-11-03 14:35Z,2024-11-03 16:00Z,5,F34,7,SK 739,SAS,Canadair CRJ 900
ESSA,Paris,2024-11-03 13:30Z,2024-11-03 16:10Z,2,64,1,AF 1062,Air France,Airbus A320
ESSA,Berlin,2024-11-03 14:05Z,2024-11-03 15:50Z,5,C37,6,EW 4601,Eurowings,Airbus A320
ESSA,Skellefteå,2024-11-03 15:00Z,2024-11-03 16:10Z,5,F35,6,D8 4051,Norwegian Air Sweden,Boeing 737-800
ESSA,Hamburg,2024-11-03 13:35Z,2024-11-03 15:10Z,5,C35,3,EW 7218,Eurowings,Airbus A320
ESSA,London,2024-11-03 14:05Z,2024-11-03 16:30Z,5,D20,3,D8 4456,Norwegian Air Sweden,Boeing 737 MAX 8
ESSA,Kiruna,2024-11-03 14:20Z,2024-11-03 16:05Z,5,F37,7,SK 1045,SAS,Airbus A320 NEO
ESSA,Copenhagen,2024-11-03 15:20Z,2024-11-03 16:35Z,5,D14,2,D8 3212,Norwegian Air Sweden,Boeing 737 MAX 8
ESSA,Unknown,,2024-11-03 16:31Z,,,,SWE 22V,SWE,Pilatus PC-24
ESSA,Berlin,2024-11-03 15:00Z,2024-11-03 16:40Z,5,E9,7,SK 2680,SAS,Airbus A321 (Sharklets)
ESSA,Lisbon,2024-11-03 12:05Z,2024-11-03 16:25Z,5,F36,6,TP 782,TAP Air Portugal,Airbus A321
ESSA,Munich,2024-11-03 14:35Z,2024-11-03 16:50Z,5,F30,6,LH 2418,Lufthansa,Airbus A321
ESSA,Vilhelmina,2024-11-03 15:40Z,2024-11-03 17:05Z,3,58,,HP 423,Amapola,Fokker 50
ESSA,Cairo,2024-11-03 11:20Z,2024-11-03 16:30Z,2,87,2,NP 211,Nile Air,Airbus A320
ESSA,Paris,2024-11-03 14:25Z,2024-11-03 17:05Z,2,62,1,TO 7448,Transavia France,Boeing 737-800
ESSA,Unknown,,2024-11-03 17:06Z,,,,EUW 9982,EFS European Flight Service,Gulfstream G550
ESSA,Barcelona,2024-11-03 13:40Z,2024-11-03 17:25Z,5,C33,2,D8 5502,Norwegian Air Sweden,Boeing 737-800
ESSA,Frankfurt-am-Main,2024-11-03 15:10Z,2024-11-03 17:20Z,5,E5,7,LH 804,Lufthansa,Airbus A321
ESSA,Riga,2024-11-03 15:55Z,2024-11-03 17:10Z,5,C31,2,FR 4641,Ryanair,Boeing 737-800
ESSA,Souda,,2024-11-03 17:10Z,5,C41,3,A3 4580,Aegean,Airbus A320
ESSA,Antalya,2024-11-03 12:20Z,2024-11-03 16:25Z,5,14C,3,FH 851,Freebird,Airbus A320
ESSA,London,2024-11-03 13:55Z,2024-11-03 16:30Z,5,F69,7,SK 532,SAS,Airbus A320 NEO
ESSA,Umeå,2024-11-03 16:25Z,2024-11-03 17:30Z,5,E4,6,SK 35,SAS,Airbus A320 NEO
ESSA,Helsinki,2024-11-03 16:00Z,2024-11-03 17:00Z,5,D16,3,D8 2614,Norwegian Air Sweden,Boeing 737-800
ESSA,Amsterdam,2024-11-03 16:00Z,2024-11-03 18:00Z,2,65,1,KL 1225,KLM,Boeing 737-800
ESSA,Luleå,2024-11-03 16:20Z,2024-11-03 17:45Z,5,F35,6,SK 13,SAS,Airbus A320 NEO
ESSA,Oslo,2024-11-03 17:00Z,2024-11-03 18:00Z,5,C43,3,DY 822,Norwegian Air Shuttle,Boeing 737 MAX 8
ESSA,Warsaw,2024-11-03 16:00Z,2024-11-03 17:50Z,5,C35,2,LO 457,LOT - Polish,Boeing 737 MAX 8
ESSA,Antalya,2024-11-03 07:30Z,2024-11-03 11:55Z,5,D18,2,XQ 580,Sun Express,Airbus A320
ESSA,Umeå,2024-11-03 16:45Z,2024-11-03 17:50Z,5,D12,2,D8 4014,Norwegian Air Sweden,Boeing 737 MAX 8
ESSA,Málaga,2024-11-03 13:45Z,2024-11-03 18:05Z,5,C39,3,FR 4687,Ryanair,Boeing 737-800
ESSA,Trondheim,2024-11-03 17:10Z,2024-11-03 18:25Z,5,E1,6,SK 2474,SAS,Embraer 195
ESSA,Dublin,2024-11-03 15:50Z,2024-11-03 18:30Z,5,F67,7,FR 313,Ryanair,Boeing 737-800
ESSA,London,2024-11-03 15:50Z,2024-11-03 18:10Z,5,D20,2,FR 4719,Ryanair,Boeing 737-800
ESSA,Copenhagen,2024-11-03 17:00Z,2024-11-03 18:10Z,5,E7,6,SK 408,SAS,Airbus A321 (Sharklets)
ESSA,Düsseldorf,2024-11-03 16:05Z,2024-11-03 18:10Z,5,C37,3,EW 9216,Eurowings,Airbus A320
ESSA,London,2024-11-03 16:05Z,2024-11-03 18:40Z,2,86,2,BA 782,British,Airbus A321
ESSA,Oslo,2024-11-03 17:45Z,2024-11-03 19:05Z,5,F58,7,ET 715,Ethiopian,Boeing 787-8
ESSA,Riga,2024-11-03 17:30Z,2024-11-03 18:40Z,2,67,1,BT 109,airBaltic,Airbus A220-300
ESSA,Kramfors / Sollefteå,2024-11-03 17:50Z,2024-11-03 18:55Z,3,54,,HP 725,Amapola,Fokker 50
ESSA,Luleå,2024-11-03 17:45Z,2024-11-03 19:10Z,5,E4,2,SK 2003,SAS,Airbus A320 NEO
ESSA,Goteborg,2024-11-03 18:10Z,2024-11-03 19:15Z,5,E5,6,SK 166,SAS,Airbus A320 NEO
ESSA,Goteborg,2024-11-03 18:10Z,2024-11-03 19:15Z,5,E5,6,SK 166,SAS,Airbus A320 NEO
ESSA,Tenerife Island,,2024-11-03 18:55Z,5,C41,3,DK 1815,Sunclass,Airbus A321
ESSA,Funchal,2024-11-03 14:00Z,2024-11-03 19:10Z,5,C33,3,BIX 2509,Braathens Int Airways,Airbus A320
ESSA,Luleå,2024-11-03 17:50Z,2024-11-03 19:10Z,5,C31,7,D8 4046,Norwegian Air Sweden,Boeing 737-800
ESSA,Reykjavik,2024-11-03 16:25Z,2024-11-03 19:35Z,5,F35,7,FI 312,Icelandair,Boeing 737
ESSA,Belgrade,2024-11-03 16:10Z,2024-11-03 18:50Z,5,F63,2,JU 382,Air Serbia,Airbus A320
ESSA,Belgrade,,2024-11-03 18:50Z,5,F63,6,JA 382,JetSMART,Airbus A320
ESSA,Malmö,2024-11-03 18:15Z,2024-11-03 19:20Z,5,E10,2,SK 126,SAS,Airbus A320
ESSA,Östersund,2024-11-03 18:35Z,2024-11-03 19:35Z,5,,2,SK 71,SAS,Canadair CRJ 900NG
ESSA,Skellefteå,2024-11-03 18:30Z,2024-11-03 19:40Z,5,E1,2,SK 1021,SAS,Canadair CRJ 900
ESSA,Umeå,2024-11-03 18:35Z,2024-11-03 19:35Z,5,E8,2,SK 2031,SAS,Airbus A320 NEO
ESSA,Banja Luka,2024-11-03 16:45Z,2024-11-03 19:15Z,5,22X,3,FR 4619,Ryanair,Boeing 737-800
ESSA,Manchester,2024-11-03 17:25Z,2024-11-03 19:50Z,5,,2,SK 2550,SAS,Airbus A320 NEO
ESSA,Helsinki,2024-11-03 18:55Z,2024-11-03 19:55Z,5,,2,D8 2616,Norwegian Air Sweden,Boeing 737-800
ESSA,Copenhagen,2024-11-03 18:45Z,2024-11-03 19:55Z,5,,2,SK 1430,SAS,Airbus A320 NEO
ESSA,Oslo,2024-11-03 19:00Z,2024-11-03 20:00Z,5,,2,DY 824,Norwegian Air Shuttle,Boeing 737-800
ESSA,Gran Canaria Island,2024-11-03 14:10Z,2024-11-03 20:05Z,5,,2,SK 1820,SAS,Airbus A320 NEO
ESSA,Copenhagen,2024-11-03 18:50Z,2024-11-03 20:05Z,5,,2,D8 3214,Norwegian Air Sweden,Boeing 737 MAX 8
ESSA,Gran Canaria Island,2024-11-03 13:50Z,2024-11-03 19:25Z,5,C43,2,JP 682,Jettime,Boeing 737-800
ESSA,Gran Canaria Island,2024-11-03 14:30Z,2024-11-03 20:10Z,5,,3,JP 174,Jettime,Boeing 737-800
ESSA,Rome,2024-11-03 16:55Z,2024-11-03 20:10Z,5,,2,FR 915,Ryanair,Boeing 737-800
ESSA,Tenerife Island,2024-11-03 14:10Z,2024-11-03 20:10Z,5,,3,6B 206,TUIfly Nordic,Boeing 737 MAX 8
ESSA,Helsinki,2024-11-03 18:10Z,2024-11-03 19:25Z,2,64,2,AY 819,Finnair,ATR 72
ESSA,Kaunas,2024-11-03 18:55Z,2024-11-03 20:15Z,5,,2,FR 4606,Ryanair,Boeing 737 MAX 8
ESSA,Amsterdam,2024-11-03 18:30Z,2024-11-03 20:30Z,5,,2,SK 1556,SAS,Airbus A321 (Sharklets)
ESSA,Tenerife Island,2024-11-03 14:50Z,2024-11-03 20:35Z,5,,2,DK 1817,Sunclass,Airbus A330
ESSA,London,2024-11-03 18:10Z,2024-11-03 20:35Z,5,,2,D8 4458,Norwegian Air Sweden,Boeing 737 MAX 8
ESSA,Amsterdam,2024-11-03 18:40Z,2024-11-03 20:40Z,5,,3,D8 4534,Norwegian Air Sweden,Boeing 737 MAX 8
ESSA,London,2024-11-03 18:05Z,2024-11-03 20:40Z,5,,2,SK 528,SAS,Airbus A320 NEO
ESSA,Umeå,2024-11-03 19:45Z,2024-11-03 20:50Z,5,,2,D8 4018,Norwegian Air Sweden,Boeing 737 MAX 8
ESSA,Milan,2024-11-03 18:05Z,2024-11-03 20:50Z,5,,2,SK 690,SAS,Airbus A321 (Sharklets)
ESSA,Tirana,2024-11-03 17:40Z,2024-11-03 20:55Z,5,,2,FR 8418,Ryanair,Boeing 737-800
ESSA,Warsaw,2024-11-03 19:20Z,2024-11-03 21:05Z,5,,2,FR 1944,Ryanair,Boeing 737-800
ESSA,Gdańsk,2024-11-03 19:40Z,2024-11-03 21:10Z,5,,2,W6 1733,Wizz Air,Airbus A321
ESSA,Copenhagen,2024-11-03 20:10Z,2024-11-03 21:20Z,5,,2,SK 1410,SAS,Airbus A320
ESSA,Prague,2024-11-03 19:10Z,2024-11-03 21:20Z,5,,2,EW 4236,Eurowings,Airbus A320
ESSA,Brussels,2024-11-03 19:15Z,2024-11-03 21:25Z,5,,2,SK 1590,SAS,Airbus A320 NEO
ESSA,Espargos,,2024-11-03 21:25Z,5,,3,6B 394,TUIfly Nordic,Boeing 737-800
ESSA,Warsaw,2024-11-03 19:35Z,2024-11-03 21:25Z,5,,2,LO 455,LOT - Polish,Embraer 195
ESSA,Paris,2024-11-03 19:00Z,2024-11-03 21:30Z,5,,3,SK 580,SAS,Airbus A320 NEO
ESSA,Oslo,2024-11-03 20:30Z,2024-11-03 21:30Z,5,,3,DY 830,Norwegian Air Shuttle,Boeing 737 MAX 8
ESSA,Vienna,2024-11-03 19:20Z,2024-11-03 21:35Z,5,,2,OS 317,Austrian,Airbus A320
ESSA,Lisbon,2024-11-03 17:15Z,2024-11-03 21:40Z,5,,2,D8 4278,Norwegian Air Sweden,Boeing 737-800
ESSA,London,2024-11-03 19:05Z,2024-11-03 21:40Z,2,,2,BA 786,British,Airbus A320 NEO
ESSA,Brussels,2024-11-03 19:45Z,2024-11-03 21:55Z,5,,2,SN 2297,Brussels,Airbus A319
ESSA,Amsterdam,2024-11-03 19:55Z,2024-11-03 21:55Z,2,,2,KL 1227,KLM,Boeing 737-900
ESSA,Oslo,2024-11-03 21:00Z,2024-11-03 22:00Z,5,,2,SK 1488,SAS,Airbus A320 (Sharklets)
ESSA,Rome,2024-11-03 18:40Z,2024-11-03 22:00Z,5,,2,SK 1842,SAS,Airbus A321 (Sharklets)
ESSA,Málaga,2024-11-03 17:45Z,2024-11-03 22:05Z,5,,2,SK 1804,SAS,Airbus A320 (Sharklets)
ESSA,Edinburgh,2024-11-03 19:55Z,2024-11-03 22:10Z,5,,2,D8 4464,Norwegian Air Sweden,Boeing 737-800
ESSA,Turku,2024-11-03 19:30Z,2024-11-03 22:15Z,5,,3,SK 4237,SAS,Canadair CRJ 900
ESSA,Gran Canaria Island,2024-11-03 16:25Z,2024-11-03 22:20Z,5,,2,D8 5700,Norwegian Air Sweden,Boeing 737 MAX 8
ESSA,Nice,,2024-11-03 22:25Z,5,,,SK 2932,SAS,Airbus A320 NEO
ESSA,Munich,2024-11-03 20:10Z,2024-11-03 22:25Z,5,,3,LH 2420,Lufthansa,Airbus A321
ESSA,Barcelona,2024-11-03 18:50Z,2024-11-03 22:25Z,5,,2,SK 1812,SAS,Airbus A321 (Sharklets)
ESSA,Zurich,2024-11-03 19:55Z,2024-11-03 22:25Z,5,,2,LX 1254,SWISS,Airbus A321
ESSA,Tenerife Island,,2024-11-03 22:30Z,5,,3,SK 2099,SAS,Airbus A321 (Sharklets)
ESSA,Frankfurt-am-Main,2024-11-03 20:20Z,2024-11-03 22:30Z,5,,2,LH 808,Lufthansa,Airbus A321
ESSA,Riga,2024-11-03 21:20Z,2024-11-03 22:35Z,5,,2,FR 8448,Ryanair,Boeing 737-800
ESSA,Istanbul,,2024-11-03 22:35Z,5,,2,PC 1279,Pegasus,Airbus A320
ESSA,Paris,2024-11-03 20:00Z,2024-11-03 22:40Z,2,,2,AF 1462,Air France,Airbus A220-300
ESSA,Amsterdam,2024-11-03 20:40Z,2024-11-03 22:40Z,5,,2,SK 1558,SAS,Airbus A320 (Sharklets)
ESSA,Alicante,2024-11-03 18:40Z,2024-11-03 22:45Z,5,,2,SK 1854,SAS,Airbus A320 (Sharklets)
ESSA,Helsinki,2024-11-03 21:50Z,2024-11-03 22:50Z,2,,2,AY 825,Finnair,Airbus A320
